bookID,title,authors,average_rating,isbn,isbn13
771,The Elegant Universe: Superstrings  Hidden Dimensions  and the Quest for the Ultimate Theory,Brian Greene,4.07,375708111,9.78E+12
775,Pure and Simple: The Extraordinary Teachings of a Thai Buddhist Laywoman,Upasika Kee Nanayon-Thanissaro Bhikkhu,4.38,086171492X,9.78E+12
787,The Mini Rough Guide to London,Rob Humphreys-Beth Chaplin-Rebecca Morrill,3.75,184353584X,9.78E+12
792,London: City Guide (Lonely Planet City Guide),Lonely Planet-Sarah Johnstone-Tom Masters,4.03,1740598318,9.78E+12
793,Best of London (Lonely Planet Best Of),Lonely Planet-Sarah Johnstone-Steve Fallon,4.09,1740594770,9.78E+12
794,London,Lonely Planet-Steve Fallon-Pat Yale,4.03,186450353X,9.78E+12
797,Lonely Planet Londres,Lonely Planet-Sarah Johnstone-Tom Masters,4.03,8408064762,9.79E+12
799,Out to Eat London 2002 (Lonely Planet Out to Eat),Lonely Planet-Mark Honan,0,1740592050,9.78E+12
815,Three Nights in August: Strategy  Heartbreak  and Joy Inside the Mind of a Manager,H.G. Bissinger,3.87,618710531,9.78E+12
816,Cryptonomicon,Neal Stephenson,4.25,60512806,9.78E+12
820,Golgotha (Cryptonomicon  #3),Neal Stephenson,4.13,2228894699,9.78E+12
821,Le Réseau Kinakuta (Cryptonomicon  #2),Neal Stephenson,4.11,2228894168,9.78E+12
822,The Confusion (The Baroque Cycle  #2),Neal Stephenson,4.25,60733357,9.78E+12
823,Quicksilver (The Baroque Cycle  #1),Neal Stephenson,3.93,60593083,9.78E+12
824,The Cobweb,Neal Stephenson-J. Frederick George,3.61,553383442,9.78E+12
825,Zodiac,Neal Stephenson,3.71,553573861,9.78E+12
826,The Big U,Neal Stephenson,3.25,380816032,9.78E+12
827,The Diamond Age: Or  A Young Lady's Illustrated Primer,Neal Stephenson,4.19,553380966,9.78E+12
828,Interface,Neal Stephenson-George F. Jewsbury-Stephen  Bury,3.67,553383434,9.78E+12
829,Odalisque (The Baroque Cycle  Vol. 1  Book 3),Neal Stephenson,4.2,60833181,9.78E+12
830,Snow Crash,Neal Stephenson,4.03,553380958,9.78E+12
831,Snow Crash,Neal Stephenson-Joachim Körber,4.03,344245302X,9.78E+12
834,Harrington on Hold 'em: Expert Strategy for No-Limit Tournaments  Volume II: The Endgame,Dan Harrington-Bill Robertie,4.15,1880685353,9.78E+12
835,Harrington on Hold 'em: Expert Strategy for No-Limit Tournaments  Volume I: Strategic Play,Dan Harrington-Bill Robertie,4.23,1880685337,9.78E+12
840,The Design of Everyday Things,Donald A. Norman,4.19,465067107,9.78E+12
841,Emotional Design: Why We Love (or Hate) Everyday Things,Donald A. Norman,3.94,465051367,9.78E+12
842,The Psychology of Everyday Things,Donald A. Norman,4.19,465067093,9.78E+12
848,No Price Too High: A Pentecostal Preacher Becomes Catholic - The Inspirational Story of Alex Jones as Told to Diane Hanson,Alex C. Jones-Diane M. Hanson-Stephen K. Ray,4.26,898709199,9.78E+12
864,The Alchemist,Paulo Coelho-Alan R. Clarke-James Noel Smith,3.85,60887966,9.78E+12
865,The Alchemist,Paulo Coelho-Alan R. Clarke-Özdemir İnce,3.85,61122416,9.78E+12
866,Fullmetal Alchemist  Vol. 9 (Fullmetal Alchemist  #9),Hiromu Arakawa-Akira Watanabe,4.57,142150460X,9.78E+12
868,Fullmetal Alchemist  Vol. 3 (Fullmetal Alchemist  #3),Hiromu Arakawa-Akira Watanabe,4.56,1591169259,9.78E+12
869,Fullmetal Alchemist  Vol. 8 (Fullmetal Alchemist  #8),Hiromu Arakawa-Akira Watanabe,4.57,1421504596,9.78E+12
870,Fullmetal Alchemist  Vol. 1 (Fullmetal Alchemist  #1),Hiromu Arakawa-Akira Watanabe,4.49,1591169208,9.78E+12
871,Fullmetal Alchemist  Vol. 4 (Fullmetal Alchemist  #4),Hiromu Arakawa-Akira Watanabe,4.55,1591169291,9.78E+12
872,The Illustrated Alchemist: A Fable about Following Your Dream,Paulo Coelho-Alan R. Clarke-Mœbius,3.85,006019250X,9.78E+12
873,Fullmetal Alchemist  Vol. 2 (Fullmetal Alchemist  #2),Hiromu Arakawa-Akira Watanabe,4.52,1591169232,9.78E+12
874,The Kite Runner,Khaled Hosseini,4.28,747588945,9.78E+12
880,Pompeii,Robert   Harris,3.81,812974611,9.78E+12
888,The Last Days of Pompeii,Edward Bulwer-Lytton-John Gregory Betancourt,3.59,158715739X,9.78E+12
890,Of Mice and Men,John Steinbeck,3.86,142000671,9.78E+12
899,Of Mice and Men,John Steinbeck-Jim Taylor,3.86,582461464,9.78E+12
900,The Game: Penetrating the Secret Society of Pickup Artists,Neil Strauss,3.74,60554738,9.78E+12
902,The Westing Game,Ellen Raskin,4.02,014240120X,9.78E+12
903,The Egypt Game,Zilpha Keatley Snyder,3.82,808553038,9.78E+12
929,Memoirs of a Geisha,Arthur Golden,4.1,1400096898,9.78E+12
930,Memoirs of a Geisha,Arthur Golden,4.1,739326228,9.78E+12
931,Memoirs of a Geisha,Arthur Golden,4.1,99498189,9.78E+12
932,Memoirs of a Geisha: A Portrait of the Film,David        James-Peggy Mulloy-Rob Marshall-Arthur Golden,4.08,1557046832,9.78E+12
933,Memoirs of a Geisha,Arthur Golden,4.1,99771519,9.78E+12
935,Geisha of Gion,Mineko Iwasaki-Rande Brown,3.93,074343059X,9.78E+12
936,Memoirs Of A Geisha,Arthur Golden,4.1,7229577,9.78E+12
941,Love As A Foreign Language #5,J. Torres-Eric  Kim,3.44,1932664394,9.78E+12
944,Jungle Love,Margaret Johnson-Philip Prowse,3.37,521750849,9.78E+12
947,First Impressions,Nora Roberts,3.74,373510055,9.78E+12
955,The 5 Love Languages / The 5 Love Languages Journal,Gary Chapman,4.71,802415318,9.78E+12
960,Angels & Demons (Robert Langdon  #1),Dan Brown,3.88,1416524797,9.78E+12
965,Ángeles y demonios (Robert Langdon  #1),Dan Brown,3.88,849561877X,9.79E+12
966,Angeles & Demonios,Dan Brown-Raúl Amundaray,3.88,972859896,9.78E+12
968,The Da Vinci Code (Robert Langdon  #2),Dan Brown,3.82,307277674,9.78E+12
969,The Da Vinci Code,Dan Brown,3.82,076792603X,9.78E+12
972,Da Vinci Code (Robert Langdon  #2),Dan Brown-Daniel Roche,3.82,2266144340,9.78E+12
975,Deception Point,Dan Brown,3.7,1416524800,9.78E+12
976,Deception Point,Dan Brown,3.7,671027387,9.78E+12
977,Deception Point,Dan Brown,3.7,552151769,9.78E+12
980,Deception Point,Dan Brown,3.7,593055071,9.78E+12
981,حقيقة الخديعة,Dan Brown-دان براون-فايزة المنجد-محمد فداء الهاشمي,3.7,9953299072,9.79E+12
983,Deception Point,Dan Brown,3.7,1416524886,9.78E+12
987,A Killing Rain (Louis Kincaid  #6),P.J. Parrish,4.04,078601606X,9.78E+12
991,Eye of the Storm (Hudson  #3),V.C. Andrews,3.82,743409159,9.78E+12
998,The Millionaire Next Door: The Surprising Secrets of America's Wealthy,Thomas J. Stanley-William D. Danko,4.02,671015206,9.78E+12
1005,Think and Grow Rich: The Landmark Bestseller Now Revised and Updated for the 21st Century,Napoleon Hill,4.18,1585424331,9.78E+12
1007,Think and Grow Rich,Napoleon Hill,4.18,1932429239,9.78E+12
1014,Pragmatic Version Control: Using Subversion (The Pragmatic Starter Kit Series),Mike   Mason,3.57,977616657,9.78E+12
1022,Read My Lips: Sexual Subversion and the End of Gender,Riki Anne Wilchins,3.95,1563410907,9.78E+12
1032,Trump: The Art of the Deal,Donald J. Trump-Tony Schwartz,3.65,345479173,9.78E+12
1052,The Richest Man in Babylon,George S. Clason,4.25,451205367,9.78E+12
1053,The Richest Man in Babylon,George S. Clason,4.25,1419349996,9.78E+12
1059,Shibumi,Trevanian-Gisela Stege,4.22,1400098033,9.78E+12
1067,1776,David McCullough,4.07,743226720,9.78E+12
1068,1776,Peter  Stone-Sherman Edwards,4.21,140481397,9.78E+12
1073,The Crescent Obscured: The United States and the Muslim World  1776-1815,Robert J. Allison,3.6,226014908,9.78E+12
1077,Gap Creek,Robert Morgan,3.73,1565122429,9.78E+12
1078,The Good Earth (House of Earth  #1),Pearl S. Buck,3.98,1416500189,9.78E+12
1083,The Good Earth,Pearl S. Buck,3.98,671823493,9.78E+12
1090,Purpose Driven Life - For Commuters: What on Earth Am I Here For?,Rick Warren,3.92,310258979,9.78E+12
1093,Purpose Driven Life,Rick Warren,3.92,310264138,9.78E+12
1097,Fast Food Nation: The Dark Side of the All-American Meal,Eric Schlosser,3.74,60838582,9.78E+12
1099,Fast Food Nation: What The All-American Meal is Doing to the World,Eric Schlosser,3.74,141006870,9.78E+12
1103,Snow Flower and the Secret Fan,Lisa See,4.07,812968069,9.78E+12
1110,The Broker,John Grisham,3.78,385340540,9.78E+12
1111,The Power Broker: Robert Moses and the Fall of New York,Robert A. Caro,4.5,394720245,9.78E+12
1117,The Power Broker: A Novel (Christian Gillette  #3),Stephen W. Frey,3.73,345480600,9.78E+12
1120,Body For Life: 12 Weeks to Mental and Physical Strength,Bill Phillips-Michael D'Orso,3.73,60193395,9.78E+12
1121,Body for Life for Women: A Woman's Plan for Physical and Mental Transformation,Pamela Peeke-Cindy Crawford,3.63,1579546013,9.78E+12
1123,Eating for Life: Your Guide to Great Health  Fat Loss and Increased Energy!,Bill Phillips,3.95,972018417,9.78E+12
1130,The Warren Buffett Way,Robert G. Hagstrom-Bill Miller-Kenneth L. Fisher,4.12,471743674,9.78E+12
1138,The Warren Buffett CEO: Secrets from the Berkshire Hathaway Managers,Robert P. Miles-Tom Osborne,4.05,471430455,9.78E+12
1164,Monkey Business: True Story of the Scopes Trial,Marvin N. Olasky-John R. Perry,3.16,805431578,9.78E+12
1167,Junie B. Jones and a Little Monkey Business (Junie B. Jones  #2),Barbara Park-Denise Brunkus,3.98,679838864,9.78E+12
1169,Monkey Business,Sarah Mlynowski,3.66,373250711,9.78E+12
1171,Liar's Poker,Michael   Lewis,4.15,140143459,9.78E+12
1177,Liar's Poker: A Harry Garnish Mystery,Frank McConnell,3.31,802732291,9.78E+12
1191,Giada's Family Dinners,Giada De Laurentiis-Victoria Pearson,3.96,030723827X,9.78E+12
1192,Everyday Italian: 125 Simple and Delicious Recipes,Giada De Laurentiis,3.95,1400052580,9.78E+12
1193,Everyday Pasta,Giada De Laurentiis-Victoria Pearson,4.09,307346587,9.78E+12
1196,Tyler's Ultimate: Brilliant Simple Food to Make Any Time,Tyler Florence-Petrina Tinslay,4.1,1400052386,9.78E+12
1197,Tyler Florence's Real Kitchen: An Indespensible Guide for Anybody Who Likes to Cook,Tyler Florence-JoAnn Cianciulli-Bill Bettencourt-Bobby Flay,4.05,609609971,9.78E+12
1198,Eat This Book: Cooking with Global Fresh Flavors,Tyler Florence-Petrina Tinslay,3.92,1400052378,9.78E+12
1202,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,Steven D. Levitt-Stephen J. Dubner,3.96,61234001,9.78E+12
1204,Freakonomics: Un economista políticamente incorrecto explora el lado oculto de lo que nos afecta,Steven D. Levitt-Stephen J. Dubner,3.96,8466625127,9.79E+12
1206,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,Steven D. Levitt-Stephen J. Dubner,3.96,61245135,9.78E+12
1207,Freakonomics  - O Estranho Mundo da Economia,Steven D. Levitt-Stephen J. Dubner-Carlos Braga,3.96,9722334964,9.79E+12
1217,Collapse,Jared Diamond,3.93,739455354,9.78E+12
1218,The Last Assassin (John Rain  #5),Barry Eisler,4.25,399153594,9.78E+12
1226,Life of Pi,Yann Martel,3.9,156030209,9.78E+12
1227,Vida de Pi,Yann Martel,3.9,8423335127,9.79E+12
1230,L'Histoire de Pi,Yann Martel-Nicole Martel-Emile Martel,3.9,828808392,9.78E+12
1232,The Shadow of the Wind (The Cemetery of Forgotten Books  #1),Carlos Ruiz Zafón-Lucia Graves,4.26,143034901,9.78E+12
1234,Shadows and Wind: A View of Modern Vietnam,Robert Templer,3.48,140285970,9.78E+12
1239,Shadows and Wind: A View of Modern Vietnam,Robert Templer,3.48,316646660,9.78E+12
1241,A Million Little Pieces,James Frey,3.63,307276902,9.78E+12
1242,A Million Little Pieces of Feces,Python Bonkers,3.55,1411677315,9.78E+12
1243,A Million Little Lies,James Pinocchio-Pablo Fenjves,3.4,61171468,9.78E+12
1246,The Leadership Challenge,James M. Kouzes-Barry Z. Posner,4.04,787968331,9.78E+12
1252,Lincoln on Leadership: Executive Strategies for Tough Times,Donald T. Phillips,4.13,446394599,9.78E+12
1255,Leadership in Organizations,Gary Yukl,3.68,131494848,9.78E+12
1259,Leadership Through the Ages: A Collection of Favorite Quotations,Rudolph W. Giuliani,3.95,1401359299,9.78E+12
1265,Leadership,Rudolph W. Giuliani,3.72,316861014,9.78E+12
1274,Men Are from Mars  Women Are from Venus,John Gray,3.54,60574216,9.78E+12
1276,Mars and Venus Book of Days: 365 Inspriations to Enrich Your Relationships,John Gray,3.54,60192771,9.78E+12
1277,Men are from Mars  Women are from Venus,John Gray,3.54,7152590,9.78E+12
1280,Men Are From Mars  Women Are From Venus: A Practical Guide For Improving Communication and Getting What You Want,John Gray,3.54,722538448,9.78E+12
1281,Men Are from Mars  Women Are from Venus,John Gray,3.54,006123205X,9.78E+12
1290,How to Succeed with Women,Ron  Louis-David Copeland,3.77,735200300,9.78E+12
1295,The Clan of the Cave Bear (Earth's Children  #1),Jean M. Auel,4.04,553381679,9.78E+12
1296,The Clan of the Cave Bear (Earth's Children  #1),Jean M. Auel,4.04,517542021,9.78E+12
1297,The Clan of the Cave Bear  Part 1 of 2 (Earth's Children  #1),Jean M. Auel-Donada  Peters,4.43,736606378,9.78E+12
1298,The Clan of the Cave Bear  Part 2 of 2 (Earth's Children  #1),Jean M. Auel,4.56,5557075313,9.79E+12
1301,Moneyball: The Art of Winning an Unfair Game,Michael   Lewis,4.26,393324818,9.78E+12
1302,Juiced Official Strategy Guide,Doug Walsh,0,744005612,9.78E+12
1303,The 48 Laws of Power,Robert Greene-Joost Elffers,4.19,140280197,9.78E+12
1305,Gates of Fire: An Epic Novel of the Battle of Thermopylae,Steven Pressfield,4.41,055338368X,9.78E+12
1306,Gates Of Fire,Steven Pressfield,4.41,553812165,9.78E+12
1307,Fire Sea (The Death Gate Cycle  #3),Margaret Weis-Tracy Hickman,4.06,553295411,9.78E+12
1312,The Gate of Fire (Oath Of Empire Book Two),Thomas Harlan,3.58,812590104,9.78E+12
1315,The Afghan Campaign,Steven Pressfield,3.96,038551641X,9.78E+12
1317,Tides of War,Steven Pressfield,3.89,553381393,9.78E+12
1318,Last of the Amazons,Steven Pressfield,3.75,553382047,9.78E+12
1319,The War of Art: Break Through the Blocks & Win Your Inner Creative Battles,Steven Pressfield-Robert McKee,4.02,446691437,9.78E+12
1320,Gita on the Green,Stephen J. Rosen-Steven Pressfield,3.74,826413013,9.78E+12
1322,Blood Stripes: The Grunt's View of the War in Iraq,David J. Danelo-Steven Pressfield,3.88,811701646,9.78E+12
1326,Phaedrus and Letters VII and VIII,Plato-Walter Hamilton,4.12,140442758,9.78E+12
1327,Phaedrus,Plato-Robin Waterfield,3.91,192802771,9.78E+12
1328,Phaedrus,Plato-C.J. Rowe,3.91,140449744,9.78E+12
1330,Euthyphro. Apology. Crito. Phaedo. Phaedrus.,Plato-Harold North Fowler,4.36,674990404,9.78E+12
1331,Babrius and Phaedrus: Fables (Loeb Classical Library #436),Babrius-Phaedrus-Ben Edwin Perry,4.31,674994809,9.78E+12
1332,Parmenides/Philebus/Symposium/Phaedrus/Alcibiades 1-2/Hipparchus/Amatores (Platonis Opera  #2),Plato-John Burnet-Hipparchus,4.87,198145411,9.78E+12
1334,Lysis/Phaedrus/Symposium: Plato on Homosexuality,Plato-Benjamin Jowett,4.47,879756322,9.78E+12
1337,Enthusiasm and Divine Madness,Josef Pieper-Richard Winston-Clara Winston,4.48,189031823X,9.78E+12
1338,On Love: Lysis/Symposium/Phaedrus/Alcibiades/Selections from Republic & Laws,Plato-C.D.C. Reeve,4.05,872207889,9.78E+12
1342,Gorgias/Phaedrus (Agora),Plato-James H. Nichols Jr.,4.41,801435307,9.78E+12
1351,Statesman,Plato-C.J. Rowe,3.84,872204626,9.78E+12
1354,Gorgias,Plato-Walter Hamilton-Chris Emlyn-Jones,3.95,140449043,9.78E+12
1356,Lysis/Symposium/Gorgias,Plato-W.R.M. Lamb,4.39,674991842,9.78E+12
1362,The Histories,Herodotus-Aubrey de Sélincourt-John M. Marincola,3.98,140449086,9.78E+12
1363,The Histories,Herodotus-Aubrey de Sélincourt-John M. Marincola,3.98,140446389,9.78E+12
1364,The History (Great Minds),Herodotus-Henry Francis Cary,3.98,879757779,9.78E+12
1365,The Histories,Herodotus-Carolyn Dewald-Robin Waterfield,3.98,192824252,9.78E+12
1366,The Histories,Herodotus-Aubrey de Sélincourt-Andrew Robert Burn,3.98,140440348,9.78E+12
1367,The Histories,Herodotus-Jennifer Tolbert Roberts-Walter Blanco,3.98,393959465,9.78E+12
1368,The Histories,Herodotus-Edward Henry Blakeney-George Rawlinson-Rosalind Thomas,3.98,375400613,9.78E+12
1369,The History,Herodotus-Peter Grene,3.98,226327701,9.78E+12
1371,The Iliad,Homer-Robert Fagles-Bernard Knox,3.85,140275363,9.78E+12
1373,Iliad,Homer-Stanley Lombardo-Sheila Murnaghan,3.85,872203522,9.78E+12
1374,The Iliad,Homer-Robert Fitzgerald-Andrew Ford,3.85,374529051,9.78E+12
1375,The Iliad/The Odyssey,Homer-Robert Fagles-Bernard Knox,4.03,147712556,9.78E+12
1376,The Iliad,Homer-E.V. Rieu-Peter Jones-D.C.H. Rieu,3.85,140447946,9.78E+12
1377,The Iliad,Homer-W.H.D. Rouse,3.85,451527372,9.78E+12
1378,The Essential Iliad,Homer-Sheila Murnaghan-Stanley Lombardo,3.95,872205428,9.78E+12
1381,The Odyssey,Homer-Robert Fagles-Bernard Knox,3.75,143039954,9.78E+12
1382,The Odyssey,Homer-Robert Fitzgerald-D.S. Carne-Ross,3.75,374525749,9.78E+12
1383,The Odyssey,Homer-Richmond Lattimore,3.75,60931957,9.78E+12
1384,The Odyssey,Homer-E.V. Rieu-Peter Jones-D.C.H. Rieu,3.75,140449116,9.78E+12
1387,The Odyssey,Homer-W.H.D. Rouse,3.75,451527364,9.78E+12
1391,Aeneid: Selections from Books 1  2  4  6  10  12,Virgil-Barbara Weiden Boyd,4.34,086516584X,9.78E+12
1402,Eclogues. Georgics. Aeneid: Books 1-6,Virgil-Henry Rushton Fairclough-G.P. Goold,4.31,067499583X,9.78E+12
1403,City Eclogue,Ed Roberson,4.14,1891190237,9.78E+12
1405,The Eclogues and The Georgics,Virgil-Cecil Day-Lewis,3.82,192837680,9.78E+12
1408,Paul Kirk's Championship Barbecue Sauces: 175 Make-Your-Own Sauces  Marinades  Dry Rubs  Wet Rubs  Mops and Salsas,Paul  Kirk,3.9,155832125X,9.78E+12
1414,The Riverside Shakespeare,William Shakespeare-G. Blakemore Evans,4.55,395754909,9.78E+12
1417,The Complete Pelican Shakespeare,William Shakespeare-Stephen Orgel-A.R. Braunmuller,4.59,141000589,9.78E+12
1419,The Complete Works,William Shakespeare,4.49,517092948,9.78E+12
1420,Hamlet,William Shakespeare-Harold Bloom-Rex Gibson,4.01,521618746,9.78E+12
1421,The Oxford Shakespeare: The Complete Works,William Shakespeare-Stanley Wells-Gary Taylor,4.62,199267170,9.78E+12
1423,The Compleat Works of Wllm Shkspr (abridged),Reduced Shakespeare Company-Jess Borgeson-Adam Long-Daniel Singer-Jess Winfield,4.46,1557831572,9.78E+12
1424,The Pilgrimage: A Contemporary Quest for Ancient Wisdom,Paulo Coelho-Alan R. Clarke,3.65,006251279X,9.78E+12
1425,The Valkyries,Paulo Coelho-Alan R. Clarke,3.31,62513346,9.78E+12
1426,Warrior of the Light,Paulo Coelho,3.7,60527986,9.78E+12
1427,The Zahir,Paulo Coelho-Margaret Jull Costa,3.57,60832819,9.78E+12
1428,By the River Piedra I Sat Down and Wept,Paulo Coelho-Alan R. Clarke,3.57,61122092,9.78E+12
1429,The Fifth Mountain,Paulo Coelho-Clifford E. Landers,3.62,60930136,9.78E+12
1430,Eleven Minutes,Paulo Coelho-Margaret Jull Costa,3.69,60589280,9.78E+12
1431,Veronika Decides to Die,Paulo Coelho-Margaret Jull Costa,3.7,61124265,9.78E+12
1433,Hamlet,William Shakespeare-Stephen Orgel-A.R. Braunmuller,4.01,140714545,9.78E+12
1437,Cliffs Notes on Shakespeare's Hamlet,Carla Lynn Stockton,3.68,764586033,9.78E+12
1438,Shakespeare's Hamlet,William Shakespeare-Terri Mategrano,4.04,764585681,9.78E+12
1439,Hamlet's Mill: An Essay Investigating  the Origins of Human Knowledge & Its Transmission Through Myth,Giorgio De Santillana-Hertha Von Dechend,4.27,879232153,9.78E+12
1440,History of the Peloponnesian War: Bk. 1-2,Thucydides-C.F. Smith,4.3,674991206,9.78E+12
1441,On Justice  Power and Human Nature: Selections from The History of the Peloponnesian War,Thucydides-Paul Woodruff,3.72,872201686,9.78E+12
1444,History of the Peloponnesian War: Bk. 5-6,Thucydides-C.F. Smith,4.34,674991222,9.78E+12
1445,The Peloponnesian War,Thucydides-Steven Lattimore,3.89,872203948,9.78E+12
1449,The Peloponnesian War: A New Translation  Backgrounds  Interpretations,Thucydides-Jennifer Tolbert Roberts-Walter Blanco,3.89,393971678,9.78E+12
1459,History of the Peloponnesian War  Bk. 7-8,Thucydides-C.F. Smith,4.28,674991877,9.78E+12
1461,Thucydides  Book 6 Commentary,Cynthia W. Shelmerdine,4.5,929524357,9.78E+12
1462,Euripides I: Alcestis / The Medea / The Heracleidae / Hippolytus,Euripides-Richmond Lattimore-David Grene-Rex Warner-Ralph Gladstone,4.03,226307808,9.78E+12
1463,Euripides V: Electra / The Phoenician Women / The Bacchae,Euripides-David Grene-Richmond Lattimore-Emily Townsend Vermeule-Elizabeth Wyckoff-William Arrowsmith,4.21,226307840,9.78E+12
1465,Euripides IV: Rhesus / The Suppliant Women / Orestes / Iphigenia in Aulis,Euripides-David Grene-Richmond Lattimore-William Arrowsmith-Frank William Jones-Charles R. Walker,4.21,226307832,9.78E+12
